Year,Oil brent price ($/bbl),Cononut oil ($/mt),Sugar ($/kg),Us crude oil reserves,Quantity oil embarked (million of tons),Quantity goods embarked (million of tons),Pandemic (covid),War,Electric car registrations,World imports,World exports,Value of Solar Consumption (EJ),Inflation,Value of Wind Consumption (EJ),Value of Nuclear Consumption (EJ),Value of Natural Gas Consumption (BcF),Population,OPEC cuts on production,Price gold,GDP Growth,Crude oil and NGL production,World-oil demand,Value of Freight Transport
1970,1.21,405.8,0.08,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,34.99,3.968558097,2490.52,2379.4,10172892
1970.083333,1.21,406.28,0.07,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,34.99,3.968558097,2490.52,2379.4,10172892
1970.166667,1.21,406.28,0.07,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,35.2,3.968558097,2490.52,2379.4,10172892
1970.25,1.21,406.28,0.08,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,35.3,3.968558097,2490.52,2379.4,10172892
1970.333333,1.21,399.19,0.08,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,35.85,3.968558097,2490.52,2379.4,10172892
1970.416667,1.21,389.74,0.08,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,35.45,3.968558097,2490.52,2379.4,10172892
1970.5,1.21,389.74,0.08,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,35.49,3.968558097,2490.52,2379.4,10172892
1970.583333,1.21,377.93,0.08,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,35.3,3.968558097,2490.52,2379.4,10172892
1970.666667,1.21,381,0.09,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,35.8,3.968558097,2490.52,2379.4,10172892
1970.75,1.21,398.48,0.09,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,36.4,3.968558097,2490.52,2379.4,10172892
1970.833333,1.21,401.56,0.09,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,37.25,3.968558097,2490.52,2379.4,10172892
1970.916667,1.21,403.92,0.09,39001,1207,2605,0,0,0,330424.271,318152.891,0,6,0,0.727977777,93.02551369,3695380,0,37.54,3.968558097,2490.52,2379.4,10172892
1971,1.64,409.82,0.1,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,37.38,4.276266213,2490.52,2379.4,11177631.9
1971.083333,1.64,393.4,0.11,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,38.5,4.276266213,2490.52,2379.4,11177631.9
1971.166667,1.64,401.56,0.1,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,38.8,4.276266213,2490.52,2379.4,11177631.9
1971.25,1.64,388.8,0.1,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,1,38.88,4.276266213,2490.52,2379.4,11177631.9
1971.333333,1.64,359.04,0.1,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,39.7,4.276266213,2490.52,2379.4,11177631.9
1971.416667,1.64,354.31,0.09,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,40.84,4.276266213,2490.52,2379.4,11177631.9
1971.5,1.74,351.01,0.09,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,40.1,4.276266213,2490.52,2379.4,11177631.9
1971.583333,1.74,355.49,0.09,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,42.4,4.276266213,2490.52,2379.4,11177631.9
1971.666667,1.74,356.72,0.09,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,40.65,4.276266213,2490.52,2379.4,11177631.9
1971.75,1.74,357.94,0.09,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,42.6,4.276266213,2490.52,2379.4,11177631.9
1971.833333,1.74,358.23,0.09,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,42.34,4.276266213,2490.52,2379.4,11177631.9
1971.916667,1.74,300,0.13,38063,1210,2692,0,0,0,366647.672,354735.424,0,4,0,1.030800348,99.58928624,3770151,0,43.6,4.276266213,2490.52,2379.4,11177631.9
1972,1.77,300,0.17,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,43.55,5.616072402,2633.79,2557.57,12693601.7
1972.083333,1.77,250,0.18,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,47.15,5.616072402,2633.79,2557.57,12693601.7
1972.166667,1.77,210,0.19,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,48.2,5.616072402,2633.79,2557.57,12693601.7
1972.25,1.77,200,0.16,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,48.38,5.616072402,2633.79,2557.57,12693601.7
1972.333333,1.77,220,0.15,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,49.6,5.616072402,2633.79,2557.57,12693601.7
1972.416667,1.77,248.46,0.14,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,59.45,5.616072402,2633.79,2557.57,12693601.7
1972.5,1.87,222.41,0.12,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,64.65,5.616072402,2633.79,2557.57,12693601.7
1972.583333,1.87,217.02,0.14,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,68.3,5.616072402,2633.79,2557.57,12693601.7
1972.666667,1.87,226,0.16,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,66.88,5.616072402,2633.79,2557.57,12693601.7
1972.75,1.87,232,0.16,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,64.2,5.616072402,2633.79,2557.57,12693601.7
1972.833333,1.87,234.96,0.16,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,64.39,5.616072402,2633.79,2557.57,12693601.7
1972.916667,1.87,247.87,0.2,36339,1321,2874,0,0,0,433134.963,419844.829,0,3,0,1.416245534,104.8027636,3844790,0,63.6,5.616072402,2633.79,2557.57,12693601.7
1973,2.08,231,0.21,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,0,64.9,6.407433514,2870.44,2761.14,15696286.2
1973.083333,2.08,299,0.2,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,0,66,6.407433514,2870.44,2761.14,15696286.2
1973.166667,2.08,315,0.19,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,0,85,6.407433514,2870.44,2761.14,15696286.2
1973.25,2.35,360,0.2,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,0,90,6.407433514,2870.44,2761.14,15696286.2
1973.333333,2.35,416,0.2,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,0,90.72,6.407433514,2870.44,2761.14,15696286.2
1973.416667,2.35,457,0.21,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,0,114.75,6.407433514,2870.44,2761.14,15696286.2
1973.5,2.7,552,0.21,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,0,123.25,6.407433514,2870.44,2761.14,15696286.2
1973.583333,2.7,573,0.2,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,0,115.6,6.407433514,2870.44,2761.14,15696286.2
1973.666667,2.7,550,0.2,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,0,103.5,6.407433514,2870.44,2761.14,15696286.2
1973.75,4.1,617,0.21,35300,1514,3274,0,1,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,1,100,6.407433514,2870.44,2761.14,15696286.2
1973.833333,4.1,718,0.22,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,1,98,6.407433514,2870.44,2761.14,15696286.2
1973.916667,4.1,1068,0.26,35300,1514,3274,0,0,0,596048.778,581876.317,0,6,0,1.904122409,110.0834229,3920242,1,101,6.407433514,2870.44,2761.14,15696286.2
1974,13,1191,0.33,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,1,112.25,1.79539372,2875.22,2720.1,17149026.79
1974.083333,13,1160,0.47,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,1,132.5,1.79539372,2875.22,2720.1,17149026.79
1974.166667,13,1266,0.47,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,1,162.5,1.79539372,2875.22,2720.1,17149026.79
1974.25,10.6,1150,0.48,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,0,173,1.79539372,2875.22,2720.1,17149026.79
1974.333333,10.6,996,0.52,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,0,169.25,1.79539372,2875.22,2720.1,17149026.79
1974.416667,10.6,1039,0.52,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,0,156.75,1.79539372,2875.22,2720.1,17149026.79
1974.5,10,1007,0.55,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,0,144.25,1.79539372,2875.22,2720.1,17149026.79
1974.583333,10,1053,0.68,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,0,156,1.79539372,2875.22,2720.1,17149026.79
1974.666667,10,826,0.75,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,0,156,1.79539372,2875.22,2720.1,17149026.79
1974.75,10.3,875,0.87,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,0,151.25,1.79539372,2875.22,2720.1,17149026.79
1974.833333,10.3,748,1.24,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,0,167,1.79539372,2875.22,2720.1,17149026.79
1974.916667,10.3,660,0.99,32250,1497,3304,0,0,0,861641.145,842501.932,0,11,0,2.469014114,112.812107,3995507,0,184,1.79539372,2875.22,2720.1,17149026.79
1975,10.42,548,0.84,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,186.5,0.633871866,2739.9,2700.47,17273830.38
1975.083333,10.42,467,0.75,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,175.8,0.633871866,2739.9,2700.47,17273830.38
1975.166667,10.42,450,0.58,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,181.75,0.633871866,2739.9,2700.47,17273830.38
1975.25,10.42,428,0.53,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,177.25,0.633871866,2739.9,2700.47,17273830.38
1975.333333,10.42,355,0.39,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,167,0.633871866,2739.9,2700.47,17273830.38
1975.416667,10.42,333,0.3,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,167,0.633871866,2739.9,2700.47,17273830.38
1975.5,10.43,372,0.37,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,166.25,0.633871866,2739.9,2700.47,17273830.38
1975.583333,10.43,388,0.41,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,166.7,0.633871866,2739.9,2700.47,17273830.38
1975.666667,10.43,368,0.34,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,159.8,0.633871866,2739.9,2700.47,17273830.38
1975.75,10.46,347,0.31,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,141.25,0.633871866,2739.9,2700.47,17273830.38
1975.833333,10.46,327,0.3,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,142.9,0.633871866,2739.9,2700.47,17273830.38
1975.916667,10.46,339,0.29,32682,1364,3072,0,0,0,910886.422,877056.82,0,9,0,3.446636526,112.8109142,4069428,0,138.15,0.633871866,2739.9,2700.47,17273830.38
1976,11.51,332,0.31,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,140.25,5.303194797,2966.43,2870.88,19332377.1
1976.083333,11.51,336,0.3,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,128.15,5.303194797,2966.43,2870.88,19332377.1
1976.166667,11.51,349,0.33,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,132.3,5.303194797,2966.43,2870.88,19332377.1
1976.25,11.51,347,0.31,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,129.6,5.303194797,2966.43,2870.88,19332377.1
1976.333333,11.51,355,0.32,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,128.4,5.303194797,2966.43,2870.88,19332377.1
1976.416667,11.51,380,0.29,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,125.5,5.303194797,2966.43,2870.88,19332377.1
1976.5,11.6,455,0.29,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,123.8,5.303194797,2966.43,2870.88,19332377.1
1976.583333,11.6,451,0.22,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,112.5,5.303194797,2966.43,2870.88,19332377.1
1976.666667,11.6,484,0.18,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,104,5.303194797,2966.43,2870.88,19332377.1
1976.75,11.9,481,0.18,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,116,5.303194797,2966.43,2870.88,19332377.1
1976.833333,11.9,499,0.17,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,123.15,5.303194797,2966.43,2870.88,19332377.1
1976.916667,11.9,553,0.17,30942,1555,3366,0,0,0,1027282.727,993540.801,0,6,0,3.990957567,119.2028475,4142497,0,130.25,5.303194797,2966.43,2870.88,19332377.1
1977,12.5,546,0.18,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,134.5,4.099478638,3069.44,2986.45,20698062.46
1977.083333,12.5,576,0.19,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,132.3,4.099478638,3069.44,2986.45,20698062.46
1977.166667,12.5,735,0.2,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,142.75,4.099478638,3069.44,2986.45,20698062.46
1977.25,12.45,793,0.22,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,148.9,4.099478638,3069.44,2986.45,20698062.46
1977.333333,12.45,718,0.2,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,147.25,4.099478638,3069.44,2986.45,20698062.46
1977.416667,12.45,620,0.17,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,142.95,4.099478638,3069.44,2986.45,20698062.46
1977.5,12.63,513,0.16,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,143,4.099478638,3069.44,2986.45,20698062.46
1977.583333,12.63,451,0.17,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,144.1,4.099478638,3069.44,2986.45,20698062.46
1977.666667,12.63,463,0.16,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,146,4.099478638,3069.44,2986.45,20698062.46
1977.75,12.68,479,0.16,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,154.5,4.099478638,3069.44,2986.45,20698062.46
1977.833333,12.68,505,0.16,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,161.5,4.099478638,3069.44,2986.45,20698062.46
1977.916667,12.68,539,0.18,31780,1599,3468,0,0,0,1171534.785,1130903.331,0,6.5,0,4.945434427,123.4546734,4215761,0,160.5,4.099478638,3069.44,2986.45,20698062.46
1978,12.66,541,0.19,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,164.95,4.137054321,3107.62,3095.35,24876252.44
1978.083333,12.66,561,0.19,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,175.75,4.137054321,3107.62,3095.35,24876252.44
1978.166667,12.66,650,0.17,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,182.25,4.137054321,3107.62,3095.35,24876252.44
1978.25,12.68,600,0.17,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,181.6,4.137054321,3107.62,3095.35,24876252.44
1978.333333,12.7,596,0.16,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,170.85,4.137054321,3107.62,3095.35,24876252.44
1978.416667,12.73,646,0.16,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,184.15,4.137054321,3107.62,3095.35,24876252.44
1978.5,12.77,644,0.14,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,183.5,4.137054321,3107.62,3095.35,24876252.44
1978.583333,12.79,657,0.16,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,200.25,4.137054321,3107.62,3095.35,24876252.44
1978.666667,12.8,777.5,0.18,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,208.7,4.137054321,3107.62,3095.35,24876252.44
1978.75,12.85,805,0.2,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,217.1,4.137054321,3107.62,3095.35,24876252.44
1978.833333,13.2,835,0.18,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,242.6,4.137054321,3107.62,3095.35,24876252.44
1978.916667,14.5,886,0.18,31355,1604,3550,0,0,0,1361412.371,1310403.65,0,7.5,3.19E-05,5.811381868,128.6223136,4289644,0,193.4,4.137054321,3107.62,3095.35,24876252.44
1979,18.95,966,0.17,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,226,4.175807584,3228.92,3140.26,24831692.95
1979.083333,22,981,0.18,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,233.7,4.175807584,3228.92,3140.26,24831692.95
1979.166667,23.25,986,0.19,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,251.3,4.175807584,3228.92,3140.26,24831692.95
1979.25,23.65,1062,0.17,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,240.1,4.175807584,3228.92,3140.26,24831692.95
1979.333333,32.75,1056,0.17,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,245.3,4.175807584,3228.92,3140.26,24831692.95
1979.416667,36.5,1062,0.18,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,274.6,4.175807584,3228.92,3140.26,24831692.95
1979.5,35,1095,0.19,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,277.5,4.175807584,3228.92,3140.26,24831692.95
1979.583333,35.75,1002,0.2,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,296.45,4.175807584,3228.92,3140.26,24831692.95
1979.666667,36.5,905,0.22,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,315.1,4.175807584,3228.92,3140.26,24831692.95
1979.75,38.5,907,0.26,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,397.25,4.175807584,3228.92,3140.26,24831692.95
1979.833333,42,907,0.3,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,382,4.175807584,3228.92,3140.26,24831692.95
1979.916667,40.5,885,0.33,29810,1725,3828,0,0,0,1699859.486,1664025.938,0,11,6.39E-05,6.012725584,136.5954958,4365571,0,415.65,4.175807584,3228.92,3140.26,24831692.95
1980,40,885,0.38,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,512,1.877168312,3110.75,3016.33,37338792.2
1980.083333,38.5,840,0.5,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,653,1.877168312,3110.75,3016.33,37338792.2
1980.166667,38.25,760,0.43,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,637,1.877168312,3110.75,3016.33,37338792.2
1980.25,38.15,660,0.47,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,494.5,1.877168312,3110.75,3016.33,37338792.2
1980.333333,38.5,618,0.68,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,518,1.877168312,3110.75,3016.33,37338792.2
1980.416667,38,630,0.68,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,535.5,1.877168312,3110.75,3016.33,37338792.2
1980.5,37.4,648,0.61,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,653.5,1.877168312,3110.75,3016.33,37338792.2
1980.583333,33.6,620,0.7,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,614.25,1.877168312,3110.75,3016.33,37338792.2
1980.666667,33.4,590,0.76,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,631.25,1.877168312,3110.75,3016.33,37338792.2
1980.75,37.9,580,0.89,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,666.75,1.877168312,3110.75,3016.33,37338792.2
1980.833333,40.85,650,0.83,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,629,1.877168312,3110.75,3016.33,37338792.2
1980.916667,40.15,605,0.63,29805,1527,3704,0,0,0,2091005.508,2050129.163,0,13.5,0.000111774,6.494658852,137.3697998,4443997,0,619.75,1.877168312,3110.75,3016.33,37338792.2
1981,40.3,613,0.62,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,589.75,1.93214366,2941.8,2904.51,36579221.3
1981.083333,38.7,603,0.53,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,506.5,1.93214366,2941.8,2904.51,36579221.3
1981.166667,38.35,574,0.5,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,489,1.93214366,2941.8,2904.51,36579221.3
1981.25,37.19,552,0.39,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,513.75,1.93214366,2941.8,2904.51,36579221.3
1981.333333,35.19,563,0.33,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,482.75,1.93214366,2941.8,2904.51,36579221.3
1981.416667,33.25,570,0.36,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,479.25,1.93214366,2941.8,2904.51,36579221.3
1981.5,35.06,585,0.36,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,426,1.93214366,2941.8,2904.51,36579221.3
1981.583333,35.8,565,0.33,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,406,1.93214366,2941.8,2904.51,36579221.3
1981.666667,35.91,535,0.26,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,425,1.93214366,2941.8,2904.51,36579221.3
1981.75,36.54,564,0.27,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,428.75,1.93214366,2941.8,2904.51,36579221.3
1981.833333,37.12,570,0.26,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,427,1.93214366,2941.8,2904.51,36579221.3
1981.916667,36.7,545,0.29,29426,1364,3555,0,0,0,2081991.185,2027367.617,0,12.47161241,0.000111774,7.668073785,139.2836802,4524618,0,414.5,1.93214366,2941.8,2904.51,36579221.3
1982,35.85,536,0.29,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,397.5,0.393710033,2812.14,2824.71,39450320.47
1982.083333,31.62,526,0.29,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,0,387,0.393710033,2812.14,2824.71,39450320.47
1982.166667,29.3,480,0.25,27858,1163,3273,0,0,0,1954893.191,1897545.374,0,10.240268,0.000196935,8.198463772,139.9983065,4607975,1,362.6,0.393710033,2812.14,2824.71,39450320.47
